22199:5	Ohio [SEP] economy brought about by European entry into the fur trade. Some of the Indigenous nations that historically inhabited Ohio include the Iroquoian, the Algonquian, and the Siouan. Ohio country was also the site of Indian massacres, such as the Yellow Creek massacre and the Gnadenhutten massacre. After the War of 1812, when Natives suffered serious losses such as at Tippecanoe, most Native tribes either left Ohio or had to live on only limited reservations. By 1842, all remaining Natives were forced out of the state. Colonial and Revolutionary eras During the 18th century, the French set up a system of trading posts to control the fur trade in the region. Beginning in 1754, the Kingdom of France and Kingdom of Great Britain fought in the French and Indian War, with various Native American tribes on each side. As a result of the Treaty of Paris, the French ceded control of Ohio and the remainder of the Old Northwest to Great
22199:6	Ohio [SEP] of the Treaty of Paris, the French ceded control of Ohio and the remainder of the Old Northwest to Great Britain in 1763. Before the American Revolution, Britain thinly exercised sovereignty over Ohio Country by lackadaisical garrisoning of the French forts. Just beyond Ohio Country was the great Miami capital of Kekionga, which became the center of British trade and influence in Ohio Country and throughout the future Northwest Territory. By the Royal Proclamation of 1763, British lands west of Appalachia were forbidden to settlement by colonists. The Treaty of Fort Stanwix in 1768 explicitly reserved lands north and west of the Ohio as Native lands. British military occupation in the region contributed to the outbreak of Pontiac's War in 1763. Ohio tribes participated in the war until an armed expedition in Ohio led by Brigadier General Henry Bouquet brought about a truce. Another colonial military expedition into the Ohio Country in 1774 brought Lord Dunmore's War, kicked off by
22199:7	Ohio [SEP] about a truce. Another colonial military expedition into the Ohio Country in 1774 brought Lord Dunmore's War, kicked off by the Yellow Creek massacre in Ohio, to a conclusion. In 1774, Britain passed the Quebec Act, which formally annexed Ohio and other western lands to the Province of Quebec in order to provide a civil government and to centralize British administration of the Montreal-based fur trade. The prohibition of settlement west of the Appalachians remained, contributing to the American Revolution. By the start of the American Revolutionary War, the movement of Natives and Americans between the Ohio Country and Thirteen Colonies had resulted in tension. Fort Pitt in Pennsylvania had become the main fort where expeditions into Ohio started. Intrusions into the area included General Edward Hand's 1778 movement of 500 Pennsylvania militiamen from Fort Pitt towards Mingo towns on the Cuyahoga River, where the British stored military supplies which they distributed to Indian raiding parties; Colonel Daniel Brodhead's invasion
22199:8	Ohio [SEP] the Cuyahoga River, where the British stored military supplies which they distributed to Indian raiding parties; Colonel Daniel Brodhead's invasion in 1780 and destruction of the Lenape Indian capital of Coshocton; a detachment of one hundred of George Rogers Clark's troops that were ambushed near the Ohio River by Indians led by Joseph Brant in the same year; a British and Native American attack on the U.S.' Fort Laurens; and the 1782 detainment and murder of 96 Moravian Lenape pacifists by Pennsylvania militiamen in the Gnadenhutten massacre. The western theatre never had a decisive victor. In the Treaty of Paris in 1783, Britain ceded all claims to Ohio Country to the new United States after its victory in the American Revolutionary War. Northwest Territory The United States created the Northwest Territory under the Northwest Ordinance of 1787. Slavery was not permitted in the new territory. Settlement began with the founding of Marietta by the Ohio Company of Associates, which had
22199:9	Ohio [SEP] permitted in the new territory. Settlement began with the founding of Marietta by the Ohio Company of Associates, which had been formed by a group of American Revolutionary War veterans. Following the Ohio Company, the Miami Company (also referred to as the "Symmes Purchase") claimed the southwestern section, and the Connecticut Land Company surveyed and settled the Connecticut Western Reserve in present-day Northeast Ohio. Territorial surveyors from Fort Steuben began surveying an area of eastern Ohio called the Seven Ranges at about the same time. The old Northwest Territory originally included areas previously known as Ohio Country and Illinois Country. As Ohio prepared for statehood, the Indiana Territory was created, reducing the Northwest Territory to approximately the size of present-day Ohio plus the eastern half of the Lower Peninsula of Michigan and the eastern tip of the Upper Peninsula and a sliver of southeastern Indiana called "The Gore". The coalition of Native American tribes, known as the Western Confederacy, was
22199:10	Ohio [SEP] a sliver of southeastern Indiana called "The Gore". The coalition of Native American tribes, known as the Western Confederacy, was forced to cede extensive territory, including much of present-day Ohio, in the Treaty of Greenville in 1795. Under the Northwest Ordinance, areas could be defined and admitted as states once their population reached 60,000. Although Ohio's population was only 45,000 in December 1801, Congress determined that it was growing rapidly enough and accelerated the process via the Enabling Act of 1802. In regard to the Leni Lenape natives, Congress decided that 10,000 acres on the Muskingum River in the present state of Ohio would "be set apart and the property thereof be vested in the Moravian Brethren ... or a society of the said Brethren for civilizing the Indians and promoting Christianity". Rufus Putnam, the "Father of Ohio" Rufus Putnam served in important military capacities in both the French and Indian War and the American Revolutionary War. He was one
22199:11	Ohio [SEP] served in important military capacities in both the French and Indian War and the American Revolutionary War. He was one of the most highly respected men in the early years of the United States. In 1776, Putnam created a method of building portable fortifications, which enabled the Continental Army to drive the British from Boston. George Washington was so impressed that he made Putnam his chief engineer. After the war, Putnam and Manasseh Cutler were instrumental in creating the Northwest Ordinance, which opened up the Northwest Territory for settlement. This land was used to serve as compensation for what was owed to Revolutionary War veterans. Putnam organized and led the Ohio Company of Associates, who settled at Marietta, Ohio, where they built a large fort, Campus Martius. Putnam set substantial amounts of land aside for schools. In 1798, he created the plan for the construction of the Muskingum Academy, now Marietta College. In 1780, the directors of the Ohio Company
22199:12	Ohio [SEP] the plan for the construction of the Muskingum Academy, now Marietta College. In 1780, the directors of the Ohio Company appointed him superintendent of all its affairs relating to the settlement north of the Ohio River. In 1796, President George Washington commissioned him as Surveyor-General of United States Lands. In 1788, he served as a judge in the Northwest Territory's first court. In 1802, he served in the convention to form a constitution for the State of Ohio. Statehood and early years On February 19, 1803, U.S. president Thomas Jefferson signed an act of Congress that approved Ohio's boundaries and constitution. But Congress had not passed a formal resolution admitting Ohio as the 17th state. Although no formal resolution of admission was required, when the oversight was discovered in 1953, as Ohio began preparations for celebrating its sesquicentennial, Ohio congressman George H. Bender introduced a bill in Congress to admit Ohio to the Union retroactive to March 1, 1803, the
22199:13	Ohio [SEP] George H. Bender introduced a bill in Congress to admit Ohio to the Union retroactive to March 1, 1803, the date on which the Ohio General Assembly first convened. At a special session at the old state capital in Chillicothe, the Ohio state legislature approved a new petition for statehood, which was delivered to Washington, D.C., on horseback, and approved that August. Ohio has had three capital cities: Chillicothe, Zanesville, and Columbus. Chillicothe was the capital from 1803 to 1810. The capital was then moved to Zanesville for two years as part of a state legislative compromise to get a bill passed. The capital was then moved back to Chillicothe from 1812 to 1816. Finally, the capital was moved to Columbus, to be near the state's geographic center. Although many Native Americans migrated west to evade American encroachment, others remained in the state, sometimes assimilating in part. Starting around 1809, the Shawnee pressed resistance to encroachment again. Under Chief Tecumseh,
22199:14	Ohio [SEP] in the state, sometimes assimilating in part. Starting around 1809, the Shawnee pressed resistance to encroachment again. Under Chief Tecumseh, Tecumseh's War officially began in Ohio in 1811. When the War of 1812 began, the British decided to attack from Upper Canada into Ohio and merge their forces with the Shawnee. This continued until Tecumseh was killed at the Battle of the Thames in 1813. Most of the Shawnee, excluding the Pekowi in Southwest Ohio, were forcibly moved west. Ohio played a key role in the War of 1812, as it was on the front line in the Western theater and the scene of several notable battles both on land and in Lake Erie. On September 10, 1813, the Battle of Lake Erie, one of the major battles, took place near Put-in-Bay, Ohio. The British eventually surrendered to Oliver Hazard Perry. Ultimately, after the U.S. government used the Indian Removal Act of 1830 to force countless Native American tribes on
22199:15	Ohio [SEP] Perry. Ultimately, after the U.S. government used the Indian Removal Act of 1830 to force countless Native American tribes on the Trail of Tears, where all the southern states except for Florida were emptied of Native peoples, the government panicked because most tribes did not want to be forced out of their own lands. Fearing further wars between Native tribes and American settlers, they pushed all remaining Native tribes in the East to migrate west against their will, including all remaining tribes in Ohio. In 1835, Ohio fought with the Michigan Territory in the Toledo War, a mostly bloodless boundary war over the Toledo Strip. Only one person was injured in the conflict. Congress intervened, making Michigan's admittance as a state conditional on ending the conflict. In exchange for giving up its claim to the Toledo Strip, Michigan was given the western two-thirds of the Upper Peninsula, in addition to the eastern third, which was already considered part of the
22199:16	Ohio [SEP] the western two-thirds of the Upper Peninsula, in addition to the eastern third, which was already considered part of the territory. Civil War and industrialization Ohio's central position and its population gave it an important place in the Civil War. The Ohio River was a vital artery for troop and supply movements, as were Ohio's railroads. Ohio's industry made it one of the most important states in the Union during the war. It contributed more soldiers per capita than any other state in the Union. In 1862, the state's morale was badly shaken in the aftermath of the Battle of Shiloh, a costly victory in which Ohio forces suffered 2,000 casualties. Later that year, when Confederate troops under the leadership of Stonewall Jackson threatened Washington, D.C., Ohio governor David Tod recruited 5,000 volunteers to provide three months of service. In July 1863, towns along the Ohio River were attacked and ransacked in Morgan's Raid, starting in Harrison in the west
22199:17	Ohio [SEP] July 1863, towns along the Ohio River were attacked and ransacked in Morgan's Raid, starting in Harrison in the west and culminating in the Battle of Salineville near West Point in the far east. While this raid was overall insignificant to the Confederacy, it aroused fear among people in Ohio and Indiana as it was the furthest advancement of troops from the South in the war. Almost 35,000 Ohioans died in the conflict, and 30,000 were physically wounded. By the end of the Civil War, the Union's top three generals—Ulysses S. Grant, William Tecumseh Sherman, and Philip Sheridan—were all from Ohio. During much of the 19th century, industry was rapidly introduced to complement an existing agricultural economy. One of the first iron manufacturing plants, Hopewell Furnace, opened near Youngstown in 1804. By the mid-19th century, 48 blast furnaces were operating in Ohio, most in the southern part of the state. Discovery of coal deposits aided the further development of Ohio's
22199:18	Ohio [SEP] in Ohio, most in the southern part of the state. Discovery of coal deposits aided the further development of Ohio's steel industry, and by 1853 Cleveland was the nation's third-largest iron and steel producer. The first Bessemer converter was purchased by the Cleveland Rolling Mill Company, which became part of the U.S. Steel Corporation after the merger of Federal Steel Company and Carnegie Steel, the first billion-dollar American corporation. The first open-hearth furnace used for steel production was constructed by the Otis Steel Company in Cleveland, and by 1892, Ohio was the second-largest steel-producing state, behind Pennsylvania. Republic Steel was founded in Youngstown in 1899 and was at one point the nation's third-largest producer. Armco, now AK Steel, was founded in Middletown in 1899. 20th century The state legislature officially adopted the flag of Ohio on May 9, 1902. Dayton natives Orville and Wilbur Wright made four brief flights at Kitty Hawk, North Carolina, on December 17, 1903, inventing the
22199:19	Ohio [SEP] natives Orville and Wilbur Wright made four brief flights at Kitty Hawk, North Carolina, on December 17, 1903, inventing the first successful airplane. Ohio was hit by its greatest natural disaster in the Great Flood of 1913, resulting in at least 428 fatalities and hundreds of millions of dollars in property damage, particularly around the Great Miami River basin. The National Football League was originally founded in Canton, Ohio in 1920 as the American Professional Football Conference. It included Ohio League teams in five Ohio cities (Akron, Canton, Cleveland, Columbus, and Dayton), none of which still exist. The first official game occurred on October 3, 1920, when the Dayton Triangles beat the Columbus Panhandles 14–0 in Dayton. Canton was enshrined as the home of the Pro Football Hall of Fame in 1963. In the 1930s, the Great Depression struck the state hard. By 1933, more than 40% of factory workers and 67% of construction workers were unemployed in Ohio. Approximately
22199:20	Ohio [SEP] state hard. By 1933, more than 40% of factory workers and 67% of construction workers were unemployed in Ohio. Approximately 50% of industrial workers in Cleveland and 80% in Toledo became unemployed, with the state unemployment rate reaching a high of 37.3%. American Jews watched the rise of Nazi Germany with apprehension. Cleveland residents Jerry Siegel and Joe Shuster created the Superman comic character in the spirit of the Jewish golem. Many of their comics portrayed Superman fighting and defeating the Nazis. Approximately 839,000 Ohioans served in the U.S. armed forces during World War II, of whom over 23,000 died or were missing in action. Artists, writers, musicians and actors developed in the state throughout the 20th century and often moved to other cities that were larger centers for their work. They included Zane Grey, Milton Caniff, George Bellows, Art Tatum, Roy Lichtenstein, and Roy Rogers. Alan Freed, who emerged from the swing dance culture in Cleveland, hosted the first
22199:21	Ohio [SEP] Tatum, Roy Lichtenstein, and Roy Rogers. Alan Freed, who emerged from the swing dance culture in Cleveland, hosted the first live rock 'n roll concert in Cleveland in 1952. Famous filmmakers include Steven Spielberg, Chris Columbus and the original Warner Brothers, who set up their first movie theatre in Youngstown before the company relocated to California. The state produced many popular musicians, including Dean Martin, Doris Day, The O'Jays, Marilyn Manson, Dave Grohl, Devo, Macy Gray and The Isley Brothers. Two Ohio astronauts completed significant milestones in the space race in the 1960s: John Glenn becoming the first American to orbit the Earth, and Neil Armstrong becoming the first human to walk on the Moon. In 1967, Carl Stokes was elected mayor of Cleveland and became the first African American mayor of one of the nation's 10 most populous cities. In 1970, an Ohio Army National Guard unit fired at students during an antiwar protest at Kent State University, killing
22199:22	Ohio [SEP] In 1970, an Ohio Army National Guard unit fired at students during an antiwar protest at Kent State University, killing four and wounding nine. The Guard had been called onto campus after several protests in and around campus became violent, including a riot in downtown Kent and the burning of an ROTC building. The main cause of the protests was the United States' invasion of Cambodia during the Vietnam War. Ohio was an important state in the developing ties between the United States and the People's Republic of China in the late 1970s and early 1980s. Relations between the two countries normalized in 1979, during the second term of Ohio governor Jim Rhodes. Rhodes sought to encourage economic ties, viewing China as a potential market for Ohio machinery exports. In July 1979, Rhodes led a State of Ohio Trade Mission to China. The trip resulted in developing economic ties, a sister state-province relationship with Hubei province, long-running Chinese exhibitions at
22199:23	Ohio [SEP] to China. The trip resulted in developing economic ties, a sister state-province relationship with Hubei province, long-running Chinese exhibitions at the Ohio State Fair, and major academic exchanges between Ohio State University and Wuhan University. Beginning in the 1980s, the state entered into international economic and resource cooperation treaties and organizations with other Midwestern states, as well as New York, Pennsylvania, Ontario, and Quebec, including the Great Lakes Charter, Great Lakes Compact, and the Council of Great Lakes Governors. 21st century Ohio's economy has undergone significant change in the 21st century, as the trend of deindustrialization has greatly impacted the American Midwest and the Rust Belt. Manufacturing in the Midwest experienced a stark decline during the early 21st century, a trend that greatly impacted Ohio. From 1990 to 2019, it lost over 300,000 manufacturing jobs, but added over 1,000,000 non-manufacturing jobs. Coinciding with this decline, Ohio has seen a large decline in union membership: 17.4% of Ohioan workers were union
22199:24	Ohio [SEP] jobs. Coinciding with this decline, Ohio has seen a large decline in union membership: 17.4% of Ohioan workers were union members in 2000, while 12.8% were union members in 2022. In the wake of these economic changes, Ohio's state government has looked to promoting new industries to offset manufacturing losses, such as the production of solar energy and electric vehicles. One major program the state government launched was the "Third Frontier" program, created during the governorship of Bob Taft, which aimed to increase investment in Ohio and boost its technology sector. As of 2010, the Ohio Department of Development attributes the creation of 9,500 jobs to this program, with an average salary of $65,000, while having a $6.6 billion economic impact with a return on investment of 9:1. In 2010 the state won the International Economic Development Council's Excellence in Economic Development Award, celebrated as a national model of success. Ohio's economy was also heavily afflicted by the Great Recession,
22199:25	Ohio [SEP] Economic Development Award, celebrated as a national model of success. Ohio's economy was also heavily afflicted by the Great Recession, as the state's unemployment rate rose from 5.6% in the first two months of 2008 up to a peak of 11.1% in December 2009 and January 2010. It took until August 2014 for the unemployment rate to return to 5.6%. From December 2007 to September 2010, Ohio lost 376,500 jobs. In 2009, Ohio had 89,053 foreclosures filings, a then-record for the state. The median household income dropped 7% from 2006–07 to 2008–09, and the poverty rate ballooned to 13.5% by 2009. By 2015, Ohio gross domestic product was $608.1 billion, the seventh-largest economy among the 50 states. In 2015, Ohio's total GDP accounted for 3.4% of U.S. GDP and 0.8% of world GDP. Politically, Ohio has been long regarded as a swing state, but the success of many Republican candidates in Ohio since the late 2000s has led many to
22199:26	Ohio [SEP] a swing state, but the success of many Republican candidates in Ohio since the late 2000s has led many to question whether Ohio remains an electoral battleground. On March 9, 2020, the COVID-19 pandemic reached Ohio, with three cases reported. As of February 2023, over 41,600 Ohioans have died from COVID-19. Ohio's economy was also heavily impacted by the pandemic, as the state saw large job losses in 2020, as well as large amounts of subsequent stimulus spending. Geography Ohio's location has proven to be an asset for economic growth and expansion. Because it links the Northeast to the Midwest, much cargo and business traffic passes through its borders along its well-developed highways. Ohio has the nation's 10th-largest highway network and is within a one-day drive of 50% of North America's population and 70% of North America's manufacturing capacity. To the north, Ohio has 312 miles (502 km) of coastline with Lake Erie, which allows for numerous cargo ports such
22199:27	Ohio [SEP] the north, Ohio has 312 miles (502 km) of coastline with Lake Erie, which allows for numerous cargo ports such as Cleveland and Toledo. Ohio's southern border is defined by the Ohio River. Ohio's neighbors are Pennsylvania to the east, Michigan to the northwest, Lake Erie to the north, Indiana to the west, Kentucky on the south, and West Virginia on the southeast. Ohio's borders were defined by metes and bounds in the Enabling Act of 1802 as follows: Bounded on the east by the Pennsylvania line, on the south by the Ohio River, to the mouth of the Great Miami River, on the west by the line drawn due north from the mouth of the Great Miami aforesaid, and on the north by an east and west line drawn through the southerly extreme of Lake Michigan, running east after intersecting the due north line aforesaid, from the mouth of the Great Miami until it shall intersect Lake Erie or
22199:28	Ohio [SEP] intersecting the due north line aforesaid, from the mouth of the Great Miami until it shall intersect Lake Erie or the territorial line, and thence with the same through Lake Erie to the Pennsylvania line aforesaid. Ohio is bounded by the Ohio River, but nearly all of the river belongs to Kentucky and West Virginia. In 1980, the U.S. Supreme Court held that, based on the wording of the cessation of territory by Virginia (which at the time included what is now Kentucky and West Virginia), the boundary between Ohio and Kentucky (and, by implication, West Virginia) is the northern low-water mark of the river as it existed in 1792. Ohio has only that portion of the river between the river's 1792 low-water mark and the present high-water mark. The border with Michigan has also changed, as a result of the Toledo War, to angle slightly northeast to the north shore of the mouth of the Maumee River. Much of
22199:29	Ohio [SEP] the Toledo War, to angle slightly northeast to the north shore of the mouth of the Maumee River. Much of Ohio features glaciated till plains, with an exceptionally flat area in the northwest being known as the Great Black Swamp. This glaciated region in the northwest and central state is bordered to the east and southeast first by a belt known as the glaciated Allegheny Plateau, and then by another belt known as the unglaciated Allegheny Plateau. Most of Ohio is of low relief, but the unglaciated Allegheny Plateau features rugged hills and forests. Ohio's rugged southeastern quadrant, stretching in an outward bow-like arc along the Ohio River from the West Virginia Panhandle to the outskirts of Cincinnati, forms a distinct socioeconomic unit. Geologically similar to parts of West Virginia and southwestern Pennsylvania, this area's coal mining legacy, dependence on small pockets of old manufacturing establishments, and distinctive regional dialect set this section off from the rest of the state.
22199:30	Ohio [SEP] small pockets of old manufacturing establishments, and distinctive regional dialect set this section off from the rest of the state. In 1965, Congress passed the Appalachian Regional Development Act, an attempt to "address the persistent poverty and growing economic despair of the Appalachian Region". It defines 29 Ohio counties as part of Appalachia. While 1/3 of Ohio's land mass is part of the federally defined Appalachian region, only 12.8% of Ohioans live there (1.476 million people.) Significant Ohio rivers include the Cuyahoga River, Great Miami River, Maumee River, Muskingum River, and Scioto River. The rivers in northern Ohio drain into the northern Atlantic Ocean via Lake Erie and the St. Lawrence River, and those in southern Ohio drain into the Gulf of Mexico via the Ohio River and the Mississippi. Ohio also includes Bass Islands and Kelleys Island. Grand Lake St. Marys in the west-central part of the state was constructed as a supply of water for canals in the
22199:31	Ohio [SEP] St. Marys in the west-central part of the state was constructed as a supply of water for canals in the canal-building era of 1820–1850. This body of water, over 20 square miles (52 km2), was the largest artificial lake in the world when completed in 1845. Ohio's canal-building projects were not the economic fiasco that similar efforts were in other states. Some cities, such as Dayton, owe their industrial emergence to their location on canals, and as late as 1910 interior canals carried much of the bulk freight of the state. Areas under the protection of the National Park Service include Cuyahoga Valley National Park, Hopewell Culture National Historical Park, Dayton Aviation Heritage National Historical Park, First Ladies National Historic Site, James A. Garfield National Historic Site, William Howard Taft National Historic Site, Charles Young Buffalo Soldiers National Monument, and Perry's Victory and International Peace Memorial. Fauna and flora Ohio has wide variety of unique animal species. Rare and endangered
22199:32	Ohio [SEP] Perry's Victory and International Peace Memorial. Fauna and flora Ohio has wide variety of unique animal species. Rare and endangered species include the Eastern Hellbender, which is found in the Southeastern Appalachian region of Ohio and is classified as state endangered. The Eastern Hellbender is the 3rd largest amphibian in the world, and can grow up to 27 inches in length. It is fully aquatic and breathes almost entirely through its skin. Due to this, it is only found in pristine, cool, clear, fast flowing streams and rivers. It is highly threatened by habitat loss, water pollution, and sedimentation due to logging and other human activities. Although predominantly not in a subtropical climate, some warmer-climate flora and fauna reach well into Ohio. For instance, some trees with more southern ranges, such as the blackjack oak, Quercus marilandica, are found at their northernmost in Ohio just north of the Ohio River. Also evidencing this climatic transition from a subtropical to a
22199:33	Ohio [SEP] their northernmost in Ohio just north of the Ohio River. Also evidencing this climatic transition from a subtropical to a continental climate, several plants such as the Southern magnolia (Magnolia grandiflora), Albizia julibrissin (mimosa), Crape Myrtle, and even the occasional Needle Palm are hardy landscape materials regularly used as street, yard, and garden plantings in the Bluegrass region of Ohio. These same plants will simply not thrive in much of the rest of the state. This interesting change may be observed while traveling through Ohio on Interstate 75 from Cincinnati to Toledo. The observant traveler of this diverse state may even catch a glimpse of Cincinnati's common wall lizard, one of the few examples of permanent "subtropical" fauna in Ohio. Climate The climate of Ohio is a humid continental climate (Köppen climate classification Dfa/Dfb) throughout most of the state, except in the extreme southern counties of Ohio's Bluegrass region section, which are located on the northern periphery of the humid
22199:34	Ohio [SEP] in the extreme southern counties of Ohio's Bluegrass region section, which are located on the northern periphery of the humid subtropical climate (Cfa) and Upland South region of the United States. Summers are typically hot and humid throughout Ohio. Winters generally range from cool to cold. Precipitation in Ohio is moderate year-round. Severe weather is not uncommon in the state, although there are typically fewer tornado reports in Ohio than in states located in what is known as the Tornado Alley. Severe lake effect snowstorms are not uncommon on the southeast shore of Lake Erie, which is located in an area designated as the Snowbelt. The highest recorded temperature was 113 °F (45 °C), near Gallipolis on July 21, 1934. The lowest recorded temperature was −39 °F (−39 °C), at Milligan on February 10, 1899, during the Great Blizzard of 1899. The worst weather disaster in Ohio history occurred along the Great Miami River in 1913. Known as the Great
22199:35	Ohio [SEP] 1899. The worst weather disaster in Ohio history occurred along the Great Miami River in 1913. Known as the Great Dayton Flood, the entire Miami River watershed flooded, including the downtown business district of Dayton. As a result, the Miami Conservancy District was created as the first major floodplain engineering project in Ohio and the United States. Although few have registered as noticeable to the average resident, more than 200 earthquakes with a magnitude of 2.0 or higher have occurred in Ohio since 1776. The Western Ohio Seismic Zone and a portion of the Southern Great Lakes Seismic Zone are located in the state, and numerous faults lie under the surface. The most substantial known earthquake in Ohio history was the Anna (Shelby County) earthquake, which occurred on March 9, 1937. It was centered in western Ohio, with a magnitude of 5.4, and was of intensity VIII. Other significant earthquakes in Ohio include: one of magnitude 4.8 near Lima on
22199:36	Ohio [SEP] of 5.4, and was of intensity VIII. Other significant earthquakes in Ohio include: one of magnitude 4.8 near Lima on September 19, 1884; one of magnitude 4.2 near Portsmouth on May 17, 1901; and one of 5.0 in LeRoy Township in Lake County on January 31, 1986, which continued to trigger 13 aftershocks of magnitude 0.5 to 2.4 for two months. Notable Ohio earthquakes in the 21st century include one occurring on December 31, 2011, approximately 4 kilometers (2.5 mi) northwest of Youngstown, and one occurring on June 10, 2019, approximately 5 kilometers (3.1 mi) north-northwest of Eastlake under Lake Erie; both registered a 4.0 magnitude. Cities There are 13 metropolitan statistical areas in Ohio, anchored by 16 cities, as defined by the U.S. Office of Management and Budget. Additionally, 30 Ohio cities function as centers of micropolitan statistical areas, urban clusters smaller than that of metropolitan areas. Ohio's three largest cities are Columbus, Cleveland, and Cincinnati. Columbus is the
22199:37	Ohio [SEP] urban clusters smaller than that of metropolitan areas. Ohio's three largest cities are Columbus, Cleveland, and Cincinnati. Columbus is the capital of the state, near its geographic center, and is well known for Ohio State University. In 2019, the city had six corporations named to the U.S. Fortune 500 list: Alliance Data, Nationwide Mutual Insurance Company, American Electric Power, L Brands, Huntington Bancshares, and Cardinal Health in suburban Dublin. Other major employers include hospitals (among others, Wexner Medical Center and Nationwide Children's Hospital), high tech research and development including the Battelle Memorial Institute, information-based companies such as OCLC and Chemical Abstracts Service, manufacturer Worthington Industries, and financial institutions such as JPMorgan Chase and Huntington Bancshares. Fast food chains Wendy's and White Castle are also headquartered in Columbus. Located in Northeast Ohio along the Lake Erie shore, Cleveland is characterized by its New England heritage, ethnic immigrant cultures, and history as a major American manufacturing and healthcare center. It anchors the
22199:38	Ohio [SEP] its New England heritage, ethnic immigrant cultures, and history as a major American manufacturing and healthcare center. It anchors the Cleveland–Akron–Canton Combined Statistical Area, of which the industrial cities of Akron and Canton are constituent parts. Mansfield, Sandusky and Youngstown are also major cities in the region. Northeast Ohio is known for major industrial companies Goodyear Tire and Rubber and Timken, top-ranked colleges Case Western Reserve University, Oberlin College, and Kent State University, the Cleveland Clinic, and cultural attractions including the Cleveland Museum of Art, Big Five member Cleveland Orchestra, Cuyahoga Valley National Park, Playhouse Square, the Pro Football Hall of Fame, and the Rock and Roll Hall of Fame. Cincinnati anchors Southwest Ohio and the Cincinnati metropolitan area, which also encompasses counties in Kentucky and Indiana. The metropolitan area is home to Miami University and the University of Cincinnati, Cincinnati Union Terminal, Cincinnati Symphony Orchestra, and various Fortune 500 companies, including Procter & Gamble, Kroger, Macy's, Inc., and Fifth
22199:39	Ohio [SEP] Cincinnati Union Terminal, Cincinnati Symphony Orchestra, and various Fortune 500 companies, including Procter & Gamble, Kroger, Macy's, Inc., and Fifth Third Bank. Dayton and Springfield are in the Miami Valley, which is home to the University of Dayton, the Dayton Ballet, and the extensive Wright-Patterson Air Force Base. Toledo and Lima are the major cities in Northwest Ohio, an area known for its glass-making industry. It is home to Owens Corning and Owens-Illinois, two Fortune 500 corporations. Steubenville is the only metropolitan city in Appalachian Ohio, a region known for its mixed mesophytic forests. Other metropolitan areas that contain cities in Ohio but are primarily in other states include the Huntington, West Virginia and Wheeling, West Virginia areas. Ohio is the US state with the highest number of cities with the same name as UK cities. Demographics Population From just over 45,000 residents in 1800, Ohio's population grew faster than 10% per decade (except for the 1940 census) until the
22199:40	Ohio [SEP] over 45,000 residents in 1800, Ohio's population grew faster than 10% per decade (except for the 1940 census) until the 1970 census, which recorded just over 10.65 million Ohioans. Growth then slowed for the next four decades. The United States Census Bureau counted 11,808,848 in the 2020 census, a 2.4% increase since the 2010 United States census. Ohio's population growth lags that of the entire United States, and whites are found in a greater density than the U.S. average. As of 2000, Ohio's center of population is located in Morrow County, in the county seat of Mount Gilead. This is approximately 6,346 feet (1,934 m) south and west of Ohio's population center in 1990. As of 2011, 27.6% of Ohio's children under the age of 1 belonged to minority groups. Approximately 6.2% of Ohio's population was under five years of age, 23.7% under 18 years of age, and 14.1% were 65 or older; females made up an estimated 51.2% of
22199:41	Ohio [SEP] age, 23.7% under 18 years of age, and 14.1% were 65 or older; females made up an estimated 51.2% of the population. According to HUD's 2022 Annual Homeless Assessment Report, there were an estimated 10,654 homeless people in Ohio. Birth data Note: Births in table do not add up because Hispanics are counted both by their ethnicity and by their race, giving a higher overall number. Since 2016, data for births of White Hispanic origin are not collected, but included in one Hispanic group; persons of Hispanic origin may be of any race. Ancestry In 2010, there were 469,700 foreign-born residents in Ohio, corresponding to 4.1% of the total population. Of these, 229,049 (2.0%) were naturalized U.S. citizens and 240,699 (2.1%) were not. The largest groups were: Mexico (54,166), India (50,256), China (34,901), Germany (19,219), Philippines (16,410), United Kingdom (15,917), Canada (14,223), Russia (11,763), South Korea (11,307), and Ukraine (10,681). Though predominantly white, Ohio has large black populations in all
22199:42	Ohio [SEP] Canada (14,223), Russia (11,763), South Korea (11,307), and Ukraine (10,681). Though predominantly white, Ohio has large black populations in all major metropolitan areas throughout the state, Ohio has a significant Hispanic population made up of Mexicans in Toledo and Columbus, and Puerto Ricans in Cleveland and Columbus, and also has a significant and diverse Asian population in Columbus. Ancestry groups (which the census defines as not including racial terms) in the state were: 26.5% German, 14.1% Irish, 9.0% English, 6.4% Italian, 3.8% Polish, 2.5% French, 1.9% Scottish, 1.7% Hungarian, 1.6% Dutch, 1.5% Mexican, 1.2% Slovak, 1.1% Welsh, and 1.1% Scotch-Irish. Ancestries claimed by less than 1% of the population include Sub-Saharan African, Puerto Rican, Swiss, Swedish, Arab, Greek, Norwegian, Romanian, Austrian, Lithuanian, Finnish, West Indian, Portuguese and Slovene. Languages About 6.7% of the population age 5 years and older reported speaking a language other than English, with 2.2% of the population speaking Spanish, 2.6% speaking other Indo-European languages, 1.1% speaking
